DrugID	Drug_Target
CIDs44518169	5142
CIDs44518336	5142
CIDs44519497	32
CIDs44519498	32
CIDs44519663	32
CIDs44520546	5142
CIDs44537807	4048
CIDs44539110	6532
CIDs44539110	6530
CIDs44547414	1901
CIDs44552683	1131
CIDs44555352	1268
CIDs44555473	2053
CIDs44557636	2915
CIDs44560117	1268
CIDs44560382	2159
CIDs44560756	2159
CIDs44560792	155
CIDs44560793	155
CIDs44560794	155
CIDs44560918	2159
CIDs44560976	11255
CIDs44561362	7421
CIDs44561442	7421
CIDs44561482	7421
CIDs44562184	2166
CIDs44562296	886
CIDs44562297	886
CIDs44562298	886
CIDs44562299	886
CIDs44562300	886
CIDs44562301	886
CIDs44562302	886
CIDs44562303	886
CIDs44562304	886
CIDs44562306	886
CIDs44562307	886
CIDs44562309	886
CIDs44562310	886
CIDs44562312	886
CIDs44563262	3932
CIDs44563308	4860
CIDs44563412	796
CIDs44563415	796
CIDs44563440	796
CIDs44563660	2166
CIDs44563662	11343
CIDs44563718	4860
CIDs44564218	7442
CIDs44564222	7442
CIDs44565363	4986
CIDs44565363	4988
CIDs44565511	4988
CIDs44565511	4985
CIDs44565908	155
CIDs44565930	155
CIDs44565932	155
CIDs44566111	116
CIDs44566111	7433
CIDs44566111	117
CIDs44568838	57413
CIDs44569485	7442
CIDs44569836	1066
CIDs44569894	7442
CIDs44570000	5733
CIDs44570028	4988
CIDs44570028	4986
CIDs44570068	4986
CIDs44570068	4988
CIDs44570070	4988
CIDs44570962	2693
CIDs44574111	2915
CIDs44574144	2837
CIDs44574146	2837
CIDs44574148	2837
CIDs44574152	2837
CIDs44574156	2837
CIDs44574356	7421
CIDs44574529	10280
CIDs44575473	1139
CIDs44576636	3290
CIDs44576672	3290
CIDs44576707	3290
CIDs44576715	1268
CIDs44576752	3290
CIDs44576804	3290
CIDs44576846	3290
CIDs44576848	3290
CIDs44576872	3290
CIDs44576873	3290
CIDs44576874	3290
CIDs44576899	3290
CIDs44576902	3290
CIDs44576944	3290
CIDs44576945	3290
CIDs44577060	4160
CIDs44577329	2740
CIDs44577330	2740
CIDs44577331	2740
CIDs44577332	2740
CIDs44577333	2740
CIDs44577334	2740
CIDs44577338	2740
CIDs44577339	2740
CIDs44577341	2740
CIDs44577342	2740
CIDs44577343	2740
CIDs44577345	2740
CIDs44577577	1137
CIDs44578023	6869
CIDs44578025	6869
CIDs44578057	6869
CIDs44578095	6869
CIDs44578457	886
CIDs44578728	886
CIDs44578729	886
CIDs44578764	886
CIDs44578766	886
CIDs44580932	4988
CIDs44581139	6868
CIDs44581163	6868
CIDs44581165	6868
CIDs44581199	2159
CIDs44581200	2159
CIDs44581201	2159
CIDs44581286	2159
CIDs44581288	2159
CIDs44581329	2159
CIDs44581362	2159
CIDs44581363	2159
CIDs44581390	2159
CIDs44581392	2159
CIDs44581417	2159
CIDs44581420	2159
CIDs44581421	2159
CIDs44581455	2159
CIDs44581458	2159
CIDs44581494	2159
CIDs44581496	2159
CIDs44581497	2159
CIDs44581498	2159
CIDs44581629	2159
CIDs44581630	2159
CIDs44581664	2159
CIDs44581665	2159
CIDs44581748	2159
CIDs44581851	4544
CIDs44582148	2159
CIDs44582150	2159
CIDs44582222	2159
CIDs44582224	2159
CIDs44583234	2053
CIDs44583235	2053
CIDs44583237	2053
CIDs44583238	2053
CIDs44583287	2053
CIDs44583288	2053
CIDs44583289	2053
CIDs44583290	2053
CIDs44583349	2053
CIDs44583350	2053
CIDs44583351	2053
CIDs44583352	2053
CIDs44583353	2053
CIDs44583354	2053
CIDs44583355	2053
CIDs44583356	2053
CIDs44583357	2053
CIDs44583541	4889
CIDs44584921	5745
CIDs44584922	5745
CIDs44585557	3320
CIDs44586706	4988
CIDs44586804	5743
CIDs44586917	4988
CIDs44586917	4986
CIDs44586942	4988
CIDs44586942	4986
CIDs44586998	1269
CIDs44587047	673
CIDs44587048	673
CIDs44587186	623
CIDs44587187	623
CIDs44587190	673
CIDs44587199	4312
CIDs44587796	2740
CIDs44588213	11255
CIDs44588322	2740
CIDs44588327	2740
CIDs44588328	2740
CIDs44588329	2740
CIDs44588330	2740
CIDs44588332	2740
CIDs44588334	2740
CIDs44588335	2740
CIDs44588336	2740
CIDs44588337	2740
CIDs44588338	2740
CIDs44588341	2740
CIDs44588463	2911
CIDs44588464	2911
CIDs44588608	4986
CIDs44588700	4986
CIDs44588723	4986
CIDs44588746	4986
CIDs44588747	4986
CIDs44588748	4986
CIDs44589338	2166
CIDs44589376	1814
CIDs44590586	1234
CIDs44590649	1803
CIDs44590650	1803
CIDs44590651	1803
CIDs44590681	1234
CIDs44590720	1234
CIDs44591164	4986
CIDs44591193	4986
CIDs44591198	4986
CIDs44591475	4986
CIDs44591476	4988
CIDs44591476	4986
CIDs44591507	155
CIDs44591508	155
CIDs44591700	6536
CIDs44591817	367
CIDs44592015	4988
CIDs44592066	11255
CIDs44592086	4988
CIDs44592088	4988
CIDs44592131	11255
CIDs44592137	2833
CIDs44592165	11255
CIDs44592209	3350
CIDs44592250	3350
CIDs44592575	4988
CIDs44593413	2159
CIDs44593414	2159
CIDs44593425	2798
CIDs44593632	6869
CIDs44593634	6869
CIDs44593636	6869
CIDs44593664	2053
CIDs44593665	2053
CIDs44593666	10203
CIDs44593682	4988
CIDs44593712	6532
CIDs44593730	1394
CIDs44593730	104909134
CIDs44596169	4986
CIDs44598180	4988
CIDs44598191	10280
CIDs44599207	1901
CIDs44599828	4986
CIDs44602491	6319
CIDs44602971	11255
CIDs44605039	2475
CIDs44607530	1956
CIDs44622339	11255
CIDs44622340	11255
CIDs44622341	11255
CIDs44622342	11255
CIDs44622416	11255
CIDs44622417	11255
CIDs44622418	11255
CIDs44622850	10498
CIDs44627188	5467
CIDs44627395	5733
CIDs44627417	5467
CIDs44627790	4988
CIDs44627899	4986
CIDs44627899	4988
CIDs44627900	4988
CIDs44627900	4986
CIDs44629554	1017
CIDs44629555	1017
CIDs44631854	9971
CIDs44631903	9261
CIDs44632017	2313
CIDs44632017	1660
CIDs44814423	6527
CIDs44814423	6524
CIDs44828492	1268
CIDs45029743	4860
CIDs45073499	9290
CIDs45100481	10434
CIDs45100494	32
CIDs45100495	32
CIDs45101529	2833
CIDs45101537	155
CIDs45114302	32
CIDs45142457	4233
CIDs45258277	5587
CIDs45259165	26275
CIDs45259166	6489
CIDs45259166	10825
CIDs45259166	4759
CIDs45259166	8869
CIDs45259166	2583
CIDs45259174	2524
CIDs45259174	10402
CIDs45259174	2526
CIDs45259174	10690
CIDs45259178	6489
CIDs45259178	9197
CIDs45259178	29906
CIDs45259178	2583
CIDs45267469	1135
CIDs45267469	1137
CIDs45267476	10203
CIDs45267479	6319
CIDs45267637	4985
CIDs45267637	4988
CIDs45268083	5241
CIDs45268206	2053
CIDs45268328	1135
CIDs45268328	1137
CIDs45268509	4985
CIDs45268516	155
CIDs45268539	5602
CIDs45268939	146
CIDs45269104	2053
CIDs45269196	1135
CIDs45269196	1137
CIDs45269205	6319
CIDs45269369	4985
CIDs45269369	4988
CIDs45269370	4985
CIDs45269370	4988
CIDs45269924	154
CIDs45269950	2053
CIDs45270067	1137
CIDs45270067	1135
CIDs45270080	6319
CIDs45270192	4985
CIDs45270193	4985
CIDs45270193	4988
CIDs45270194	4985
CIDs45270194	4988
CIDs45270264	5602
CIDs45270599	4985
CIDs45270685	6319
CIDs45270738	2053
CIDs45270778	2053
CIDs45270788	2053
CIDs45270906	79966
CIDs45270906	6319
CIDs45271031	4988
CIDs45271032	4985
CIDs45271036	155
CIDs45271306	6869
CIDs45271306	4985
CIDs45271599	2053
CIDs45271618	2053
CIDs45271712	11255
CIDs45271713	11255
CIDs45271744	6319
CIDs45271886	155
CIDs45271895	4985
CIDs45272403	6319
CIDs45272510	2053
CIDs45272511	2053
CIDs45272620	6319
CIDs45272686	1137
CIDs45272746	4985
CIDs45272749	4985
CIDs45272750	4985
CIDs45273211	1814
CIDs45273222	5241
CIDs45273223	5241
CIDs45273230	5241
CIDs45273336	2847
CIDs45273380	2053
CIDs45273506	1137
CIDs45273506	1135
CIDs45273506	1136
CIDs45273683	1017
CIDs45273683	9261
CIDs45273690	4988
CIDs45273691	4985
CIDs45273691	4988
CIDs45273693	4985
CIDs45273694	4985
CIDs45273695	4985
CIDs45274257	79054
CIDs45275255	3717
CIDs45279963	1432
CIDs45357134	22994
CIDs45376015	11255
CIDs45377641	11255
CIDs45378543	1137
CIDs45378545	1137
CIDs45378675	1137
CIDs45378677	1137
CIDs45379828	6532
CIDs45380184	6532
CIDs45480163	891
CIDs45480167	5294
CIDs45480544	9290
CIDs45480544	51573
CIDs45480617	10392
CIDs45480617	8767
CIDs45482167	6319
CIDs45482634	4986
CIDs45482634	4988
CIDs45483574	1394
CIDs45483574	104909134
CIDs45483810	154
CIDs45483813	154
CIDs45483978	4986
CIDs45483986	4988
CIDs45484758	1268
CIDs45484794	1268
CIDs45484803	1268
CIDs45484808	1268
CIDs45484813	1268
CIDs45484856	2053
CIDs45484868	2053
CIDs45484932	2053
CIDs45484959	2053
CIDs45485435	5142
CIDs45485583	2740
CIDs45485585	2740
CIDs45485605	10203
CIDs45485692	10203
CIDs45485807	3676
CIDs45486018	4985
CIDs45486042	4985
CIDs45486046	4985
CIDs45486102	4985
CIDs45486364	1814
CIDs45487174	4988
CIDs45487184	10280
CIDs45487199	10280
CIDs45487204	10280
CIDs45487212	10280
CIDs45487215	10280
CIDs45487313	2030
CIDs45487314	2030
CIDs45487323	10498
CIDs45487448	4886
CIDs45487671	2847
CIDs45487748	2837
CIDs45487780	1269
CIDs45487786	2053
CIDs45487797	2053
CIDs45487802	2053
CIDs45487803	2053
CIDs45487807	2053
CIDs45487814	2053
CIDs45487826	2053
CIDs45487831	2053
CIDs45487832	2053
CIDs45487839	2053
CIDs45487846	2053
CIDs45488052	2475
CIDs45488058	2475
CIDs46173170	26275
CIDs46173703	390637
CIDs46173705	326625
CIDs46173745	326625
CIDs46173804	5092
CIDs46173804	5053
CIDs46174936	10203
CIDs46179018	5292
CIDs46179018	415116
CIDs46179018	11040
CIDs46179980	2618
CIDs46200989	680
CIDs46202416	23621
CIDs46203864	7442
CIDs46206467	57413
CIDs46207586	6790
CIDs46208249	2915
CIDs46209133	1803
CIDs46216795	3717
CIDs46221395	154
CIDs46221603	154
CIDs46222048	11255
CIDs46224692	5241
CIDs46225227	7442
CIDs46225229	7442
CIDs46225302	57591
CIDs46225476	4322
CIDs46225509	4322
CIDs46226134	6319
CIDs46226154	6319
CIDs46226155	6319
CIDs46226279	6319
CIDs46226289	1268
CIDs46226305	1268
CIDs46227361	6869
CIDs46227362	4985
CIDs46227362	6869
CIDs46227363	6869
CIDs46227960	4986
CIDs46228086	1909
CIDs46228118	1909
CIDs46228437	3358
CIDs46228438	3358
CIDs46229130	4860
CIDs46229132	4860
CIDs46229907	3676
CIDs46229910	3676
CIDs46229913	3676
CIDs46229914	3676
CIDs46229915	3676
CIDs46229916	3676
CIDs46230121	623
CIDs46230705	1268
CIDs46230816	1268
CIDs46231427	1513
CIDs46231428	1513
CIDs46231429	1513
CIDs46233002	5468
CIDs46233427	10855
CIDs46233559	3359
CIDs46234467	2166
CIDs46235428	59340
CIDs46236007	2166
CIDs46236919	6865
CIDs46237033	6865
CIDs46237170	6865
CIDs46237171	6865
CIDs46237301	6865
CIDs46237302	6865
CIDs46237445	6865
CIDs46237834	4986
CIDs46237929	57413
CIDs46830213	32
CIDs46830214	32
CIDs46830287	6869
CIDs46832231	154
CIDs46842578	1520
CIDs46843906	120892
CIDs46853755	11251
CIDs46854587	43
CIDs46854734	590
CIDs46854734	43
CIDs46855185	43
CIDs46861579	1269
CIDs46861872	3350
CIDs46863664	2166
CIDs46865329	135
CIDs46865422	4544
CIDs46865434	135
CIDs46866191	2911
CIDs46866705	5293
CIDs46866705	5294
CIDs46866705	5290
CIDs46869398	886
CIDs46873829	2760
CIDs46873829	10825
CIDs46873832	8760
CIDs46873832	9489
CIDs46877624	4985
CIDs46877629	4985
CIDs46877637	4986
CIDs46877643	4985
CIDs46877644	4985
CIDs46877669	4985
CIDs46877673	4985
CIDs46877677	4988
CIDs46877677	4985
CIDs46877824	4986
CIDs46877825	4986
CIDs46877826	4986
CIDs46878245	4988
CIDs46878245	4985
CIDs46878436	10402
CIDs46878436	6489
CIDs46880393	4986
CIDs46880402	3290
CIDs46880452	4988
CIDs46880452	4986
CIDs46880628	2693
CIDs46880633	1269
CIDs46880900	11251
CIDs46881382	3350
CIDs46881682	6869
CIDs46881727	6869
CIDs46881728	6869
CIDs46881729	6869
CIDs46881779	6869
CIDs46881820	6869
CIDs46881821	6869
CIDs46882874	2053
CIDs46882875	2053
CIDs46882917	2053
CIDs46882949	2053
CIDs46882950	2053
CIDs46882951	2053
CIDs46882970	2053
CIDs46882971	2053
CIDs46882972	2053
CIDs46882973	2053
CIDs46883474	2053
CIDs46883508	2053
CIDs46883509	2053
CIDs46883510	2053
CIDs46883798	5972
CIDs46883845	5972
CIDs46883846	5972
CIDs46883879	6869
CIDs46884020	1901
CIDs46884430	6869
CIDs46884467	6869
CIDs46884516	6869
CIDs46884518	6869
CIDs46884519	6869
CIDs46884549	2475
CIDs46884551	4544
CIDs46884553	4544
CIDs46884569	32
CIDs46884583	2475
CIDs46884622	32
CIDs46884628	680
CIDs46884630	680
CIDs46884651	32
CIDs46884681	32
CIDs46884711	32
CIDs46884712	32
CIDs46884797	32
CIDs46884798	32
CIDs46884799	32
CIDs46884800	32
CIDs46884844	32
CIDs46884845	32
CIDs46884846	32
CIDs46884847	32
CIDs46884881	32
CIDs46885183	10203
CIDs46885226	4544
CIDs46885227	4544
CIDs46885228	4544
CIDs46885244	10203
CIDs46885299	10203
CIDs46885626	9212
CIDs46885626	6795
CIDs46885889	134
CIDs46885952	134
CIDs46885952	135
CIDs46885953	134
CIDs46885953	135
CIDs46885984	5733
CIDs46885992	135
CIDs46886451	5733
CIDs46887058	5733
CIDs46887088	4988
CIDs46887089	4988
CIDs46887121	4988
CIDs46887122	4988
CIDs46888519	8654
CIDs46888521	4543
CIDs46888597	8654
CIDs46888659	8654
CIDs46888660	8654
CIDs46888708	8654
CIDs46888738	8654
CIDs46888800	3290
CIDs46888801	3290
CIDs46888802	3290
CIDs46888803	3290
CIDs46888840	3290
CIDs46888841	3290
CIDs46888842	3290
CIDs46888870	3290
CIDs46888871	3290
CIDs46889269	3290
CIDs46889326	3362
CIDs46889328	3362
CIDs46889350	3362
CIDs46889641	6865
CIDs46889772	153
CIDs46889812	154
CIDs46889856	3362
CIDs46889890	3362
CIDs46889893	3362
CIDs46889918	3362
CIDs46890166	59340
CIDs46890181	11255
CIDs46890190	3362
CIDs46890192	3362
CIDs46890264	3362
CIDs46890283	11255
CIDs46890322	3362
CIDs46890324	3362
CIDs46890347	11255
CIDs46890430	11255
CIDs46890438	552
CIDs46890475	11255
CIDs46890476	11255
CIDs46890485	552
CIDs46890523	11255
CIDs46890562	11255
CIDs46890638	11255
CIDs46890640	11255
CIDs46890688	11255
CIDs46890709	552
CIDs46890884	3362
CIDs46893146	1814
CIDs46898103	1719
CIDs46899637	3350
CIDs46899638	3350
CIDs46899639	3350
CIDs46899735	2147
CIDs46899737	2147
CIDs46900149	3350
CIDs46900258	91039
CIDs46900454	3350
CIDs46900456	3350
CIDs46900458	3350
CIDs46900605	3350
CIDs46900775	3350
CIDs46900953	3350
CIDs46900955	3350
CIDs46906981	4986
CIDs46907012	4986
CIDs46907787	6046
CIDs46907787	23476
CIDs46907787	676
CIDs46908928	6524
CIDs46908962	2166
CIDs46909057	2166
CIDs46909059	2166
CIDs46909060	2166
CIDs46909154	2166
CIDs46911175	7442
CIDs46911281	1268
CIDs46912235	5972
CIDs46913829	3360
CIDs46916514	2166
CIDs46916519	2166
CIDs46917048	2191
CIDs46919520	4160
CIDs46926350	983
CIDs46926350	1017
CIDs46926350	1025
CIDs46926360	8694
CIDs46926545	5742
CIDs46926545	5743
CIDs46928475	4986
CIDs46928478	4986
CIDs46931055	5337
CIDs46931055	5338
CIDs46931055	54675
CIDs46931058	8398
CIDs46931058	54675
CIDs46931058	253558
CIDs46931165	3032
CIDs46931165	253558
CIDs46931165	8398
CIDs46931848	5972
CIDs46932138	5972
CIDs46935596	3360
CIDs46935636	3360
CIDs46935743	3360
CIDs46936196	2280
CIDs46936243	2683
CIDs46936243	2582
CIDs46936391	8513
CIDs46936633	5836
CIDs46937030	5644
CIDs46937030	2147
CIDs46937031	4843
CIDs46937042	1803
CIDs46937045	5170
CIDs46937048	2099
CIDs46937051	7374
CIDs46937052	5566
CIDs46937053	5170
CIDs46937054	5550
CIDs46937056	2147
CIDs46937060	5468
CIDs46937061	5468
CIDs46937062	1508
CIDs46937071	367
CIDs46937073	3043
CIDs46937073	3040
CIDs46937075	23569
CIDs46937076	5468
CIDs46937079	1017
CIDs46937081	1513
CIDs46937083	1956
CIDs46937086	51426
CIDs46937089	836
CIDs46937091	100
CIDs46937093	5837
CIDs46937097	5319
CIDs46937102	1520
CIDs46937103	100529261
CIDs46937103	2342
CIDs46937103	2339
CIDs46937111	4759
CIDs46937112	1723
CIDs46937115	83903
CIDs46937116	5602
CIDs46937117	5292
CIDs46937118	5650
CIDs46937119	3932
CIDs46937120	1432
CIDs46937132	3320
CIDs46937133	836
CIDs46937134	51426
CIDs46937137	1513
CIDs46937152	1719
CIDs46937155	836
CIDs46937156	5837
CIDs46937157	5837
CIDs46937158	1017
CIDs46937161	440387
CIDs46937163	1520
CIDs46937168	1719
CIDs46937170	7155
CIDs46937174	440387
CIDs46937176	1520
CIDs46937179	1111
CIDs46937290	2908
CIDs46938726	4318
CIDs46938726	4313
CIDs46938727	4313
CIDs46938728	4313
CIDs46938728	4318
CIDs46938728	4322
CIDs46938906	154
CIDs46938907	154
CIDs46944860	5972
CIDs46945859	5972
CIDs46946224	1520
CIDs46946859	3350
CIDs46947062	6869
CIDs46947220	1520
CIDs46947876	23408
CIDs47379736	2053
CIDs49773820	4860
CIDs49780147	8989
CIDs49780161	2053
CIDs49780162	2053
CIDs49780165	2053
CIDs49780166	2053
CIDs49780366	2053
CIDs49780368	2053
CIDs49780369	2053
CIDs49780370	2053
CIDs49780813	2475
CIDs49781019	1268
CIDs49781021	1268
CIDs49781042	2475
CIDs49781228	152
CIDs49781228	150
CIDs49781232	148
CIDs49781233	148
CIDs49781447	148
CIDs49781892	146
CIDs49781892	148
CIDs49781893	146
CIDs49781893	148
CIDs49782343	1269
CIDs49782344	1269
CIDs49782345	1269
CIDs49782560	1269
CIDs49782561	1269
CIDs49782569	2053
CIDs49782570	2053
CIDs49782571	2053
CIDs49782795	2053
CIDs49782798	2053
CIDs49782800	2053
CIDs49782801	2053
CIDs49782998	148
CIDs49783004	2053
CIDs49783052	5547
CIDs49783205	1269
CIDs49783206	3360
CIDs49783209	3360
CIDs49783215	2053
CIDs49783216	2053
CIDs49783217	2053
CIDs49783220	2053
CIDs49783408	1269
CIDs49783410	1268
CIDs49783410	1269
CIDs49783415	3360
CIDs49783417	3360
CIDs49783419	3360
CIDs49783420	3360
CIDs49783421	3360
CIDs49783423	2053
CIDs49783424	2053
CIDs49783426	2053
CIDs49783427	2053
CIDs49783428	2053
CIDs49787183	5293
CIDs49791940	410
CIDs49791940	2581
CIDs49796843	4986
CIDs49798105	4985
CIDs49798108	4985
CIDs49798109	4985
CIDs49798112	4985
CIDs49798113	4985
CIDs49798113	4988
CIDs49798114	4985
CIDs49799108	6532
CIDs49799964	4988
CIDs49799964	4985
CIDs49799969	4988
CIDs49799969	4986
CIDs49799969	4985
CIDs49800046	1129
CIDs49800046	1132
CIDs49806720	238
CIDs49821394	90632
CIDs49821394	10846
CIDs49821396	90632
CIDs49821396	10846
CIDs49821627	10846
CIDs49821627	90632
CIDs49830590	6790
CIDs49835673	1520
CIDs49835950	55270
CIDs49835950	11164
CIDs49836027	2475
CIDs49836058	1071
CIDs49836198	11255
CIDs49836200	11255
CIDs49836633	3269
CIDs49837853	2053
CIDs49840814	6608
CIDs49843511	1268
CIDs49845330	6319
CIDs49847567	329
CIDs49847690	329
CIDs49850076	5138
CIDs49850262	10013
CIDs49850347	5733
CIDs49850695	4987
CIDs49854424	5291
CIDs49856548	7421
CIDs49856549	7421
CIDs49856732	7421
CIDs49863499	55869
CIDs49863499	8841
CIDs49863499	3066
CIDs49863499	3065
CIDs49863698	4985
CIDs49863699	4985
CIDs49863722	4985
CIDs49863731	4985
CIDs49863731	6869
CIDs49863732	6869
CIDs49864113	54878
CIDs49864395	154
CIDs49864442	154
CIDs49864696	1909
CIDs49866005	6335
CIDs49866839	6647
CIDs49866839	5550
CIDs49871007	1234
CIDs49871766	680
CIDs50898699	3360
CIDs50898775	3360
CIDs50898776	3360
CIDs50898777	3360
CIDs50905013	5972
CIDs50905381	146
CIDs50915159	412
CIDs50915251	3755
CIDs50925450	4988
CIDs50925450	4985
CIDs50939479	10203
CIDs50939608	10203
CIDs50939648	2147
CIDs50986065	219
CIDs50986065	218
CIDs50986065	222
CIDs50986183	222
CIDs50986183	219
CIDs50986183	218
CIDs50994055	1513
CIDs50994056	1513
CIDs50994057	1513
CIDs50994057	1514
CIDs50994057	1520
CIDs50994058	1513
CIDs50994059	1520
CIDs50994059	1513
CIDs50994060	1520
CIDs50994060	1513
CIDs50994137	1520
CIDs50994137	1513
CIDs50994138	1513
CIDs50994142	1513
CIDs50994142	1520
CIDs50994211	706
CIDs50994380	4985
CIDs50994380	4988
CIDs50994381	4985
CIDs50994458	4985
CIDs50994458	4988
CIDs50994459	4988
CIDs50994459	4985
CIDs50994460	4985
CIDs50994460	4988
CIDs50994529	4985
CIDs50994530	4985
CIDs50994530	4988
CIDs50994531	4985
CIDs50994602	4985
CIDs50994602	4988
CIDs50997747	90
CIDs51001932	5293
CIDs51002938	6869
CIDs51002993	6869
CIDs51002996	6869
CIDs51003056	6869
CIDs51003118	6869
CIDs51003162	4988
CIDs51003216	4988
CIDs51003216	4985
CIDs51003218	4988
CIDs51003218	4985
CIDs51003395	5547
CIDs51003467	4986
CIDs51003467	4985
CIDs51003467	4988
CIDs51003599	5547
CIDs51003600	5547
CIDs51003601	5547
CIDs51003749	4843
CIDs51031042	1723
CIDs51039095	2263
CIDs51039242	2915
CIDs51049968	10203
CIDs51050040	2053
CIDs51050042	2053
CIDs51050145	2915
CIDs51347750	5290
CIDs51348054	5290
CIDs51349878	10392
CIDs51349880	10392
CIDs51350010	10392
CIDs51350011	10392
CIDs51350015	10392
CIDs51350158	10392
CIDs51350287	10392
CIDs51353551	886
CIDs51353989	1814
CIDs51356293	4986
CIDs51357585	10203
CIDs51357856	10203
CIDs51357937	2912
CIDs51358113	2475
CIDs51358113	5591
CIDs52914860	1719
CIDs52914861	1719
CIDs52914971	4987
CIDs52920263	11251
CIDs52921883	4056
CIDs52932923	6869
CIDs52933155	6869
CIDs52936625	6752
CIDs52936724	6752
CIDs52936725	6752
CIDs52936830	6752
CIDs52936831	6752
CIDs52936832	6752
CIDs52937468	4988
CIDs52937526	3269
CIDs52937527	3269
CIDs52937876	1814
CIDs52940673	10203
CIDs52940932	10203
CIDs52941006	1814
CIDs52941142	6336
CIDs52941351	6869
CIDs52941430	4889
CIDs52941512	150
CIDs52941862	10203
CIDs52942137	4985
CIDs52942140	4985
CIDs52942173	10203
CIDs52942205	135
CIDs52942381	146
CIDs52942381	148
CIDs52942650	4889
CIDs52942663	4889
CIDs52942671	4889
CIDs52943236	1908
CIDs52943236	1909
CIDs52943236	1906
CIDs52943376	4985
CIDs52943848	6869
CIDs52943994	6869
CIDs52944286	10203
CIDs52944548	150
CIDs52944548	152
CIDs52944738	6336
CIDs52944983	4889
CIDs52945160	4988
CIDs52945901	5972
CIDs52945923	6336
CIDs52947240	4986
CIDs52947579	146
CIDs52947645	6869
CIDs52948590	6869
CIDs52949382	135
CIDs52949827	6869
CIDs52950004	4889
CIDs52951093	887
CIDs52951675	4987
CIDs52951789	887
CIDs52951807	4987
CIDs52951808	4987
CIDs52951809	4987
CIDs52951810	4987
CIDs53233135	5468
CIDs53233689	886
CIDs53235510	2263
CIDs53235510	2260
CIDs53237946	4543
CIDs53237946	4544
CIDs53237947	4543
CIDs53237947	4544
CIDs53237948	4544
CIDs53237948	4543
CIDs53237949	4544
CIDs53237949	4543
CIDs53237950	4544
CIDs53237951	4544
CIDs53238181	4544
CIDs53238182	4544
CIDs53238183	4544
CIDs53238183	4543
CIDs53238184	4543
CIDs53238184	4544
CIDs53238185	4543
CIDs53238185	4544
CIDs53238186	4544
CIDs53238407	4543
CIDs53238407	4544
CIDs53238408	4544
CIDs53238410	4544
CIDs53238412	4544
CIDs53239456	154
CIDs53239456	1131
CIDs53239726	6483
CIDs53239726	256435
CIDs53239726	8705
CIDs53239726	81849
CIDs53239726	27090
CIDs53239726	30815
CIDs53239726	29906
CIDs53239748	11041
CIDs53239748	2683
CIDs53239748	8702
CIDs53239748	2651
CIDs53239748	2526
CIDs53239748	10678
CIDs53239748	8703
CIDs53248674	1813
CIDs53248676	1813
CIDs53248721	4129
CIDs53248722	4129
CIDs53248723	4129
CIDs53248885	623
CIDs53249062	2915
CIDs53249063	2915
CIDs53258063	4985
CIDs53258177	4985
CIDs53262342	10317
CIDs53297366	1717
CIDs53297366	1718
CIDs53307874	5972
CIDs53307875	5972
CIDs53307876	5972
CIDs53307877	5972
CIDs53307957	5972
CIDs53308750	5588
CIDs53310839	4543
CIDs53310839	4544
CIDs53310840	4543
CIDs53310841	4543
CIDs53310841	4544
CIDs53310908	4157
CIDs53311869	151306
CIDs53316721	6532
CIDs53316850	231
CIDs53317480	4986
CIDs53317480	4985
CIDs53317480	4988
CIDs53317481	4988
CIDs53317481	4986
CIDs53317482	4986
CIDs53317560	2053
CIDs53317702	3360
CIDs53317966	2908
CIDs53318759	4988
CIDs53318977	4160
CIDs53319410	3360
CIDs53319411	3360
CIDs53319412	3360
CIDs53319615	4987
CIDs53320078	4988
CIDs53320078	4986
CIDs53320079	4988
CIDs53320079	4986
CIDs53320080	4986
CIDs53320080	4988
CIDs53320139	4986
CIDs53320139	4988
CIDs53320160	4988
CIDs53320190	1513
CIDs53320639	6868
CIDs53320711	3360
CIDs53321751	7421
CIDs53321912	2908
CIDs53322706	4988
CIDs53322708	4986
CIDs53322840	1513
CIDs53322987	4986
CIDs53322987	4988
CIDs53323098	5734
CIDs53323515	154
CIDs53324047	4988
CIDs53324047	4986
CIDs53324506	5729
CIDs53325360	4988
CIDs53325360	4986
CIDs53325361	4988
CIDs53325362	4988
CIDs53325605	3360
CIDs53325626	4986
CIDs53325626	4988
CIDs53325764	5734
CIDs53325765	5734
CIDs53326607	4988
CIDs53326607	4985
CIDs53326607	4986
CIDs53326608	4988
CIDs53326609	4988
CIDs53326609	4986
CIDs53327908	1814
CIDs53330936	552
CIDs53340666	10013
CIDs53341181	2166
CIDs53346510	1719
CIDs53346511	1719
CIDs53354074	5588
CIDs53354478	5588
CIDs53354764	3360
CIDs53357478	5347
CIDs53359023	11251
CIDs53362203	552
CIDs53362258	552
CIDs53362311	552
CIDs53362370	552
CIDs53362429	552
CIDs53362430	552
CIDs53362488	552
CIDs53362546	552
CIDs53362548	552
CIDs53362605	552
CIDs53362671	552
CIDs53362796	552
CIDs53362963	552
CIDs53362964	552
CIDs53363442	3359
CIDs53363442	11255
CIDs53364234	552
CIDs53378763	4128
CIDs53379897	154
CIDs53380491	1268
CIDs53380558	154
CIDs53386915	2798
CIDs53386917	2798
CIDs53387071	2798
CIDs53388958	2798
CIDs53388960	2798
CIDs53389115	2798
CIDs53389117	2798
CIDs53389526	6524
CIDs53465844	886
CIDs53469059	9451
CIDs53472153	1454
CIDs53472153	1453
CIDs53472683	10203
